competition,edition,confederation,confederation_bucket,country,nt_shirt_no,position_primary,is_star,name_en,birth_date,height_cm,current_club,snapshot_date,name_ja,national_debut,source,notes
WC,2026,CAF,QUALIFIED,南アフリカ共和国,,FW,,Percy Tau,1994/5/13,175,ナムディンFC,2026/1/9,パーシー・タウ,2017/3/25,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,,FW,,Kamogelo Sebelebele,2002/7/21,,オーランド・パイレーツ,2026/1/9,,2025/9/5,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,11,FW,,Mohau Nkota,2004/11/9,167,Al-Ettifaq FC,2026/1/9,,2025/6/6,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,12,FW,,Elias Mokwana,1999/9/8,175,Al-Hazem SC,2026/1/9,,2024/3/21,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,,FW,,Thamsanqa Masiya,1996/9/17,166,無所属,2026/1/9,,2025/8/8,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,,FW,,Menzi Masuku,1993/4/15,172,Al-Shabab Club (Bahrain),2026/1/9,,,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,,FW,,Siyabonga Mashinini,2003/1/23,,Polokwane City FC,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,9,FW,,Lyle Foster,2000/9/3,185,バーンリーFC,2026/1/9,,2020/10/8,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,27,FW,,Iqraam Rayners,1995/12/19,176,マメロディ・サンダウンズFC,2026/1/9,,2024/3/21,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,23,FW,,Evidence Makgopa,2000/6/5,188,オーランド・パイレーツ,2026/1/9,,2021/6/10,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,,FW,,Yanela Mbuthuma,2002/2/23,,オーランド・パイレーツ,2026/1/9,,2025/6/10,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,南アフリカ共和国,,FW,,Zakhele Lepasa,1997/3/19,179,Siwelele Football Club,2026/1/9,,2022/9/24,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,GK,,Bruno Varela,1994/11/4,191,Al-Hazem SC,2026/1/9,ブルーノ・ミゲル・セメド・ヴァレラ,2023/10/12,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,GK,,Márcio Rosa,1997/2/23,187,モンタナ,2026/1/9,,2018/6/3,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,GK,,Vozinha,1986/6/3,189,GDシャヴェス,2026/1/9,ジョジマール・ディアス,2012/9/8,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,GK,,Henrique Tavares,2002/7/29,185,FC Rousset SVO,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,DF,,Logan Costa,2001/4/1,190,ビジャレアル CF,2026/1/9,ローガン・コスタ,2022/3/23,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,DF,,Diney Borges,1995/1/17,185,アル・バタイヒCSC,2026/1/9,,2017/11/14,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,DF,,David Moreira,2004/4/18,171,Sporting CP B,2026/1/9,,2025/5/29,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,DF,,Ricardo Santos,1995/6/18,198,スウォンジー・シティ,2026/1/9,,2025/11/18,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,DF,,Yuran Fernandes,1994/10/19,198,PSMマカッサル,2026/1/9,,2025/5/29,Transfermarkt (copypaste),
WC,2026,CAF,QUALIFIED,カーボベルデ,,DF,,Kelvin Pires,2000/6/5,193,SJKセイナヨキ,2026/1/9,,2021/9/7,Transfermarkt (copypaste),
